id,dateAdded,dateUpdated,address,categories,primaryCategories,city,claimed,country,cuisines,descriptions.dateSeen,descriptions.sourceURLs,descriptions.value,facebookPageURL,features.key,features.value,hours.day,hours.dept,hours.hour,imageURLs,isClosed,keys,languagesSpoken,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.category,menus.currency,menus.dateSeen,menus.description,menus.name,menus.sourceURLs,name,paymentTypes,phones,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,sic,sourceURLs,twitter,websites,yearOpened
AVwdG-N0IN2L1WUfsTFk,2016-09-09T15:32:12Z,2018-06-25T09:00:01Z,1401 University Ave,"Pizza,Restaurant,Italian restaurants,Restaurants",Accommodation & Food Services,Berkeley,,US,"Italian,Pizza,Vegetarian",,,,,,,,,,,,us/ca/berkeley/1401universityave/-969298683,,37.870026,-122.28458,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXX3Tjb2QB2WAF9bMkH99KPGbugjp3jLmLjbzLn8nSPVLReWQtv0ifgIjzToWuAafphPLgmYqmidN7_N3WEDgjmn2vDMt7VU4B-84iNbyvldauKyvSf1uTnBGLi6DdB-iKwh4CzP3s58SwI17xH2cxKAJj-CBHfAEbCFx7YbOfZ77K_5e3wrPM66SOjaOxFKKuyHaOSOICMdXBWiqh1MNyuA48SqlZodyQJcmPtYP-IQS5O82375uh1s8BrMdqO7z0kC3gHeJ8NVOwsc1M2YaL0wLrSX6ym4j8dhr0fvjP7kGX9G5uxxtgLW44doTuZsnm733IUJl1fGHCPPIT7gwWUD-X06G1B0dZYAKgxshcE886Wm-uD8u41TXC0GOgbKZpAWbNrqwKCsw2VLUcBtaJo0F4rsQQdNMk8wCIF6QaYc1o&placement=listing_profile&cs_user=unknown&cs_session=72b168372f9bd768d8429e8f881cda1c721728ea,2,2,Drinks,USD,"2018-04-13T10:42:53.179Z,2018-04-16T17:40:04.381Z,2018-02-08T02:55:15.226Z",sparkling orange,San Pellegrino Aranciata,https://www.allmenus.com/ca/berkeley/371862-fellini/menu/,Fellini,"Mastercard,Discover,Visa,American Express",(510) 841-5200,94702,,,,CA,,"http://www.yellowbook.com/profile/fellini_1541419988.html,http://www.citysearch.com/profile/40109909/berkeley_ca/fellini.html,https://www.allmenus.com/ca/berkeley/371862-fellini/menu/",,http://www.fellinirestaurant.net,
AVwc02_z_7pvs4fzzYGl,2016-04-01T06:45:23Z,2018-06-22T18:37:58Z,1405 S Neil St,"Natural food restaurants,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Latin American Restaurants,Karaoke,Restaurants,Juice bars,Mexican Restaurant,American Restaurants,Restaurant,Seafood Restaurants,Vegan Restaurants,Bar and Grills,Health food restaurants,Vegetarian Restaurants",Accommodation & Food Services,Champaign,yellowpages.com,US,"Mexican Restaurants,Latin American Restaurants,American Restaurants,Vegetarian Restaurants,Seafood Restaurants,Vegan Restaurants,Bar and Grills,Restaurants,Mexican,American,Latin American,Seafood,Healthy,Vegetarian,Vegan",,,,http://www.facebook.com/pages/Cactus-Grill/80080107266,,,,,,"https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg%25253F93503a4,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg%25253Fa9dc556,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg%25253Fa2609a1,https://irs3.4sqi.net/img/general/200x200/7005454_lAmWF3W7X3nEeQRUw-cSk1OzFf8B9psYFGqbALbi8HY.jpg,https://irs1.4sqi.net/img/general/200x200/79189279_KMNC1Y0hC3l2OMEkt9ftSrlTA5NeQ6u98kMR5K7Uzec.jpg,https://irs2.4sqi.net/img/general/200x200/45045078_syk_H3WaE2re8F_hCnmAJGdTfNtooxUSATWhYNEHaCs.jpg",,us/il/champaign/1405sneilst/-2078571823,,40.099605,-88.2447,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMnBoZlmHEek1N4pazMx1rePFmTEtRoDSpPZp9ynGixkofVIxbPAO8UFi_7sb6j-ZvvRPHukPEI6E0FTzhIX7buPxs5o6tDtSanS7QFUzad1uJjB0RNQlVlhr0yxhK2gdCe-jUJqyFs5v0uOwk7hPuQXGaPbmcXTYbqesyxAOwgporob1dzfZR7rwIOQpaWYFa6D03vL0O23owyzATzuxMvNhMw4zHn-Dd5xEEomBn5IGCjNwm400bbI_rK6NaejIb_-QG3U0a9sy5U4xSZ8i1-p0SgHvrRA1wFCrZr18yULNCOmHR0WF1Ia5r6SYW6tX8nLE2N8L2SUWhGdSZ-HHWxQeqnKNVvuWU3p6Ux4R8x3P9barRla0X-hcA7sUx1kyj7JZhgjg1BrA56tZNrwGPHHQZ9D6SUY1E4Z1axsoXHvE&placement=listing_profile&cs_user=unknown&cs_session=9e5211dcac35099fffbc12b1862daf3cca5a3680,5.2,5.2,Quesadillas,USD,"2018-05-14T20:23:29.938Z,2018-05-10T10:50:25.158Z,2018-04-20T05:38:10.426Z,2018-06-18T13:30:39.977Z",Served with choice of sour cream or guacamole,Beans ampamp Cheese Quesadilla,https://www.allmenus.com/il/champaign/292145-cactus-grill/menu/,Cactus Grill,"amex,discover,mastercard,visa",(217) 351-8226,61820,USD,0,25,IL,,"https://foursquare.com/v/cactus-grill/4be21d471dd22d7f537393bd/menu,http://www.yellowbook.com/profile/cactus-grill_1630726501.html,https://foursquare.com/v/cactus-grill/4be21d471dd22d7f537393bd,http://www.citysearch.com/profile/610734000/champaign_il/cactus_grill.html,https://www.yellowpages.com/champaign-il/mip/cactus-grill-18241808,https://www.allmenus.com/il/champaign/292145-cactus-grill/menu/",,"http://www.cactusgrillchampaign.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ58mbWYIdhS5UmH09lEQEMBbN0J7OFFZxHa7egBg8sd-lIXJhkeXol9CStU4kAAfLkvQ49DDSEdMHcc0b_QfWkdyLvc9-Y8BZobWQhOKXXPncuCG7tn9pbA4u_6XNg_D2tJlUv54_DvjvlXkb6GNHUGNsiyIZ0uvsJ9hbQTIZ79BVzW_hzzSukgHVt7QxsH8qhsrUYsCpKcPc9TrHdKRE47cKqXAsHl1Bh0hqkBcl_ZPMC1PjnbvdqDMq3hqSwoAh3-HPsgdC6DtGQw78SUM6fyzVFy7OPm_6cxp6uk2AKE9fVNlNPmA57EVX2C6shJZKWw1Ell4X6QRJ0aDixlfR3j7lwVXR5My-XkULLOB-khiaDK5fko1KdA&placement=listing_profile&cs_user=unknown&cs_session=9e5211dcac35099fffbc12b1862daf3cca5a3680",
AVwdKojjByjofQCxmLy0,2015-10-23T03:16:12Z,2018-06-21T17:07:40Z,503 Main St,"Restaurant,Asian Restaurant,Thai restaurants,Restaurants",Accommodation & Food Services,Evanston,,US,"Thai,Thai Restaurants,Japanese,Asian,Sushi,Vegetarian Friendly,Vegan Options",,,,,,,,,,"https://irs3.4sqi.net/img/general/200x200/G12NMIP2KD54XA1WK3JVVWL25JGA34IGGEL1J1D2VY3LBAAT.jpg,https://irs1.4sqi.net/img/general/200x200/28318106_FLoMJ2Z6DJnXOiL7DZo5ZYTMc64OIYZjU8RKc1liXuk.jpg,https://irs1.4sqi.net/img/general/200x200/1401393_btIIvX66X0G8Z5SLyTJUCGJTx0UoDB9-B5uQa9VW9GY.jpg,http://i1.ypcdn.com/blob/01a8500dc026c94be54e39e1d9ec04e98277638b_74x74_crop.jpg,http://i1.ypcdn.com/blob/01a8500dc026c94be54e39e1d9ec04e98277638b_70x70_crop.jpg,https://irs1.4sqi.net/img/general/200x200/23423033_WC1V0Muwj5k4LqRnX7vGJLDqq2PiditCATocRsBGlSY.jpg,https://irs3.4sqi.net/img/general/200x200/1271741_jdDXauIlKhvKhn1p1R52oqacIZozLCrZs8HGNMUhDNQ.jpg,https://irs2.4sqi.net/img/general/200x200/2482727_bUQGc2WAiAXfuv4iL0tAZuCi0oWKa7MqTWh8KGXTMHE.jpg,https://irs2.4sqi.net/img/general/200x200/gUzkQ7C-dIaT7JCfsIxfYJgPY0tYRKlgb-gIvadYF4Y.jpg,https://irs2.4sqi.net/img/general/200x200/5851396_5mYvhsM8RdQHwA1ITBBfhXPUhr3NpzwHvxKbkH1Vby0.jpg,https://irs3.4sqi.net/img/general/200x200/XYZoKurpGb8QOiiCWZJIaH0UjrvUXIGvfvNk-ExRAxI.jpg,https://irs2.4sqi.net/img/general/200x200/16525202_zziyvGkuCEse9ND2COcURnplVDCaySClX4h9pSqQkpM.jpg,https://irs3.4sqi.net/img/general/200x200/869629_kLo8OZvEImG8h0GUkGNzsHBzeWg84ICCwavkx3l3tCQ.jpg,https://irs1.4sqi.net/img/general/200x200/2482727_q9fWkqXkFLNxr8c90VM1J2ZqE53VHZyP2oED91j1o3E.jpg,https://irs2.4sqi.net/img/general/200x200/1624451_691R87TFLEfK4DzT5jHN5QD7eWTq0XkSPxpu5EYxVzs.jpg,https://irs1.4sqi.net/img/general/200x200/80431_D1PSUYv0ly2T_1JSDm5gBvMNNEvV9MX5l6pXmSj5hmA.jpg,https://irs0.4sqi.net/img/general/200x200/UE3IPW3R22W4JVS20YZVEUDCOC1YYBVYDOW2MD0BHKTHK5TA.jpg,https://irs3.4sqi.net/img/general/200x200/75799805_E1gtgjBZzWFMKxa6c6KHs3s_3gXRlBEne6BVQvIpJQ8.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0b/24/2a/d3/siam-paragon.jpg,https://media-cdn.tripadvisor.com/media/photo-s/08/d8/3c/fe/siam-paragon.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/5a/avatar032.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/9f/avatar070.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/74/avatar056.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/5a/avatar032.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/9f/avatar070.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/74/avatar056.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/76/avatar058.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0c/7a/44/6b/rickmiusa.jpg,https://media-cdn.tripadvisor.com/media/photo-l/02/93/c1/30/michele-c.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/6b/avatar049.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0f/91/05/91/noreen-k.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/83/avatar004.jpg,https://media-cdn.tripadvisor.com/media/photo-l/03/19/9a/a1/inside.jpg,https://media-cdn.tripadvisor.com/media/photo-l/02/2f/1e/09/my-cosmo.jpg,https://media-cdn.tripadvisor.com/media/photo-f/08/56/56/c1/excellent-desserts.jpg,https://media-cdn.tripadvisor.com/media/photo-l/02/4a/29/42/second.jpg,https://media-cdn.tripadvisor.com/media/photo-l/04/9b/d8/c3/space.jpg,https://media-cdn.tripadvisor.com/media/photo-l/03/0c/67/15/getlstd-property-photo.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0d/27/f3/aa/photo0jpg.jpg,https://media-cdn.tripadvisor.com/media/photo-l/07/9e/7a/5c/the-american-toby-jug.jpg",,us/il/evanston/503mainst/1314782564,,42.033935,-87.677839,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXX4fnLWLglm0Q9mhAO-0ceqJJSLsQyhfj2IPDmZjaUt698i-hGPhD_-Tvhm0YWaX8x0a_AimHp5nWFaZj-Aq3rqQjDgMUhD-nI8YwV53b4AskQGQzpL2Qj4fDPCby5YJeaXVcdXNBNvKILbhB4d9VGlpJaAxN9AXoJJWlXa1WQ7INWCwMVg9CwJWW3gaBt_kDaC_5lzhvwYDv187kNOMEPy6AaisqaHestsR_BfVG9YBZ-B-o6YOtbfM7jh6apiCniNvu9MMPYOKwHkVebDBa2iCKa0GS_-fVCP5EVvwMoAcywW114Vjx7239wSBrU6L58F_ruz2OsNeN02YNLwYPuZ4HhkJ8gtmPfydC5JmuqsFMWWS-7CTBr8itImD1u7O0WJqdDQw1MjPOlDeky9kQPUOGwuR95WXPhx5Faz-OQjRqwKY6u0g-a5w&placement=listing_profile&cs_user=unknown&cs_session=88cd17b685cc4ba409434a1e2224ce9a9f59a82f,9.5,9.5,Thai,USD,"2018-06-07T15:19:17.845Z,2018-05-04T10:35:57.781Z",Eggplant basil jalapeno white and green onion Comes with choice of protein,Basil with Eggplant,https://www.allmenus.com/il/evanston/300039-siam-paragon/menu/,Siam Paragon,mastercard,(847) 332-2302,60202,USD,0,25,IL,,"http://www.yellowbook.com/profile/siam-paragon_1626522861.html,https://www.allmenus.com/il/evanston/300039-siam-paragon/menu/,http://www.citysearch.com/profile/45587820/evanston_il/siam_paragon.html,http://tripadvisor.com/Restaurant_Review-g35972-d3191152-Reviews-Siam_Paragon-Evanston_Illinois.html,https://foursquare.com/v/siam-paragon/4a9dc8fdf964a520643920e3/menu,https://foursquare.com/v/siam-paragon/4a9dc8fdf964a520643920e3",,http://siamparagonevanston.com,
AVzA1WNd-gnIPe8DScjO,2017-06-19T14:50:29Z,2018-06-21T11:42:03Z,2828 Steinway St,"Mediterranean Restaurant,Restaurant,Middle Eastern,Vegetarian,Sandwiches",Accommodation & Food Services,Astoria,,US,"Middle Eastern,Sandwiches,Vegetarian",,,,,,,,,,,,us/ny/astoria/2828steinwayst/-47414860,,40.764755,-73.914467,http://www.menupages.com/restaurants/la-shish/menu,4,4,,USD,"2018-01-15T10:50:53.718Z,2018-01-05T09:26:57.274Z,2018-01-08T10:10:39.179Z,2018-01-04T09:54:37.722Z,2018-01-07T10:09:09.022Z,2018-01-06T10:19:53.313Z,2018-01-02T09:37:08.376Z,2018-01-03T09:36:32.730Z,2018-01-01T09:40:45.335Z,2017-12-31T10:13:30.389Z,2017-12-29T09:45:17.201Z,2017-12-27T10:03:39.918Z,2017-12-30T10:12:41.011Z,2017-12-28T09:53:45.663Z,2017-12-23T10:49:30.484Z,2017-12-24T10:30:08.462Z,2017-12-25T10:09:13.691Z,2017-12-26T10:03:58.707Z,2017-12-10T10:42:27.896Z,2017-12-11T10:08:33.233Z,2017-12-19T10:21:55.624Z,2017-12-05T10:14:19.968Z,2017-12-01T11:58:24.826Z,2017-12-16T11:21:59.774Z,2017-12-21T17:36:30.951Z,2017-12-09T11:02:50.167Z,2017-12-17T09:24:57.618Z,2017-12-07T10:53:54.041Z,2017-12-04T10:18:36.617Z,2017-12-13T09:54:13.021Z,2017-12-14T10:22:19.264Z,2017-11-26T10:27:57.183Z,2017-12-08T11:04:17.970Z,2017-12-15T10:56:04.748Z,2017-12-12T10:01:24.295Z,2017-12-06T10:19:41.652Z,2017-11-24T09:19:11.519Z,2017-12-03T10:01:43.511Z,2017-11-29T11:14:41.447Z,2017-11-25T10:10:52.553Z,2017-11-28T11:14:57.830Z,2017-11-20T10:27:16.112Z,2017-11-23T10:54:47.507Z,2017-11-19T10:18:26.682Z,2017-11-21T10:55:04.519Z,2017-11-22T11:01:57.799Z,2017-11-18T11:26:04.735Z,2017-11-16T10:47:39.403Z,2017-11-17T11:21:49.153Z,2017-10-19T02:55:44.168Z,2017-10-04T23:03:06.365Z",,Grape Leaves,http://www.menupages.com/restaurants/la-shish/menu,La Shish,,(718) 278-2828,11103,USD,25,40,NY,,"https://www.allmenus.com/ny/astoria/366779-la-shish/menu/,http://www.menupages.com/restaurants/la-shish/,https://foursquare.com/v/la-shish/4d975c78b188721e69b00d37,http://www.menupages.com/restaurants/la-shish/menu",,,
AVzA1Tzb-gnIPe8DSchA,2017-06-19T14:50:19Z,2018-06-21T11:42:03Z,426 N Fairfax Ave,"Restaurant,Burger Joint,Beer Bar,Restaurants",Accommodation & Food Services,Los Angeles,,US,"Hamburgers,Vegetarian",,,,,,,,,,,,us/ca/losangeles/426nfairfaxave/-1782215384,,34.079057,-118.361141,http://www.citysearch.com/profile/menu/47528577?singlePlatformId=golden-state,5,5,Sides,USD,"2018-04-03T00:11:49.012Z,2018-06-20T19:33:16.092Z",Persian cucumbers arugula and lemon dressing,Cucumber Salad,https://www.allmenus.com/ca/los-angeles/367438-the-golden-state/menu/,The Golden State,,(323) 782-8331,90036,USD,25,40,CA,,"http://www.citysearch.com/profile/47528577/los_angeles_ca/the_golden_state.html,https://foursquare.com/v/the-golden-state/4a74b20bf964a5203cdf1fe3/menu,https://www.allmenus.com/ca/los-angeles/367438-the-golden-state/menu/,https://foursquare.com/v/the-golden-state/4a74b20bf964a5203cdf1fe3",,http://thegoldenstatecafe.com,
AV8wUbc03-Khe5l_YO6O,2017-10-18T16:27:41Z,2018-06-20T07:37:29Z,11311 101st Ave,"Restaurant,Vegetarian,Indian",Accommodation & Food Services,South Richmond Hill,,US,"Indian,Vegetarian",,,,,,,,,,,,us/ny/southrichmondhill/11311101stave/-1224338203,,40.688679,-73.830495,http://www.menupages.com/restaurants/haveli-3/menu,7,7,Vegetable Special,USD,"2018-03-31T09:17:55.506Z,2018-02-02T02:46:40.544Z,2018-06-09T17:47:16.559Z",homemade cheeseampcomma onionampcomma greenampcomma pepperampcomma tomatoes with spices,Karahi Paneer,https://www.allmenus.com/ny/south-richmond-hill/365719-haveli/menu/,Haveli,,(718) 577-0200,11419,,,,NY,,"http://www.menupages.com/restaurants/haveli-3/,https://www.allmenus.com/ny/south-richmond-hill/365719-haveli/menu/,http://www.menupages.com/restaurants/haveli-3/menu",,,
AV4u0H0ARxPSIh2Rex-0,2017-08-29T16:24:33Z,2018-06-20T03:33:41Z,257 Washington St,"Restaurant,Thai Restaurant,Restaurants",Accommodation & Food Services,Wellesley Hills,,US,"Vegetarian,Thai",,,,,,,,,,,,us/ma/wellesleyhills/257washingtonst/1268458222,,42.313014,-71.273897,http://www.citysearch.com/profile/menu/34261482?singlePlatformId=coconut-thai-cafe,10.95,10.95,Woking Noodle Dishes Dinner,USD,"2018-06-10T22:05:02.561Z,2018-06-04T22:45:58.020Z,2018-05-10T03:01:33.882Z",This traditional pad Thai is made with crystal noodles and your choice of protein,33 Crystal Pad Thai Noodles Dinner,https://www.allmenus.com/ma/wellesley/141579-coconut-thai-cafe/menu/,Coconut Thai Cafe,"Cash,Mastercard,Visa",(781) 235-8255,2139,USD,25,40,MA,,"https://foursquare.com/v/coconut-thai-cafe/4a74b824f964a5205ddf1fe3/menu,https://www.allmenus.com/ma/wellesley/141579-coconut-thai-cafe/menu/,https://foursquare.com/v/coconut-thai-cafe/4a74b824f964a5205ddf1fe3,http://www.citysearch.com/profile/34261482/wellesley_ma/coconut_thai_cafe.html",,http://www.coconut-cafe.com,
AVwd29YvByjofQCxtH-J,2016-03-28T05:25:18Z,2018-06-18T16:54:14Z,1601 Central Ave,"Restaurant,American Restaurants,Coffee Shops,Gluten-free Restaurant,Caterers,Vegan Restaurants,Caf,Breakfast Brunch and Lunch Restaurants,,Vegetarian Restaurants,Restaurants,Café",Accommodation & Food Services,Charlotte,yellowpages.com,US,"American Restaurants,Caterers,Coffee Shops,Vegetarian Restaurants,Vegan Restaurants,Breakfast Brunch and Lunch Restaurants,,Restaurants,American,Cafeterias,Breakfast,Brunch and Lunch,Healthy,Vegetarian,Vegan",,,,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg%25253Fa8acade,,us/nc/charlotte/1601centralave/489718227,,35.220338,-80.811749,http://www.citysearch.com/profile/menu/602275709?singlePlatformId=zada-janes-corner-cafe,4.95,4.95,Dilworth Coffee or Fair Trade Coffee,USD,"2018-02-15T20:02:46.256Z,2018-05-20T05:42:44.980Z,2018-05-14T20:22:02.165Z,2018-06-17T14:00:55.895Z,2018-05-10T01:59:00.212Z,2018-04-03T08:30:58.042Z,2018-05-04T04:37:35.810Z",Carmelampcomma mochaampcomma vanilla,Frappebeano Frozen Drink,https://www.allmenus.com/nc/charlotte/272610-zada-janes-corner-cafe/menu/,Zada Janes Corner Cafe,"American Express,Discover,Mastercard,Visa,amex,visa,discover,master card",(704) 332-3663,28205,USD,25,40,NC,,"https://www.allmenus.com/nc/charlotte/272610-zada-janes-corner-cafe/menu/,https://foursquare.com/v/zada-janes-corner-cafe/4b214360f964a5202b3924e3/menu,http://www.citysearch.com/profile/602275709/charlotte_nc/zada_janes_corner_cafe.html,https://www.yellowpages.com/charlotte-nc/mip/zada-janes-corner-cafe-7326930,https://foursquare.com/v/zada-janes-corner-cafe/4b214360f964a5202b3924e3",,http://www.zadajanes.com,
AVwdRi7FIN2L1WUfuFIT,2016-03-30T04:24:39Z,2018-06-18T16:53:21Z,1843 Penfield Rd,"Restaurant,Bar,Thai restaurants,Thai Restaurant,Restaurants",Accommodation & Food Services,Penfield,,US,"Vegetarian,Chinese,Thai",,,,,,,,,,,,us/ny/penfield/1843penfieldrd/-1792022223,,43.130472,-77.474122,http://www.citysearch.com/profile/menu/7772119?singlePlatformId=pattaya-thai-restaurant,8.95,8.95,,USD,2016-03-30T04:25:00.000Z,,Gaeng Masaman Veggie,https://foursquare.com/v/pattaya-thai-restaurant/4b75f37ff964a52086312ee3/menu,Pattaya Thai Restaurant,"American Express,Mastercard,Visa,Discover",(585) 383-6088,14526,,,,NY,,"http://www.citysearch.com/profile/7772119/penfield_ny/pattaya_thai_restaurant.html,https://www.allmenus.com/ny/penfield/273071-pattaya-thai-restaurant/menu/,http://www.yellowbook.com/profile/pattaya-thai-restaurant-inc_1534150741.html,https://foursquare.com/v/pattaya-thai-restaurant/4b75f37ff964a52086312ee3/menu",,,
AVwdh5r_IN2L1WUfwtqp,2016-11-08T02:34:54Z,2018-06-18T11:44:11Z,7212 Melrose Ave,"Restaurant,Catering,Restaurants",Accommodation & Food Services,Los Angeles,,US,"Vegetarian,Indian",,,,,,,,,,"http://i2.ypcdn.com/blob/d1f97770b2245e614eb8e4b9c178d5779cb610aa_74x74_crop.jpg,http://i1.ypcdn.com/blob/b428c360983902bec261874c01c5ab341eec9227_74x74_crop.jpg,http://i1.ypcdn.com/blob/9cb56e059974593cbe9cc9cd6700f0f5cc1210d0_74x74_crop.jpg,http://i2.ypcdn.com/blob/d1f97770b2245e614eb8e4b9c178d5779cb610aa_70x70_crop.jpg,http://i1.ypcdn.com/blob/b428c360983902bec261874c01c5ab341eec9227_70x70_crop.jpg,http://i1.ypcdn.com/blob/9cb56e059974593cbe9cc9cd6700f0f5cc1210d0_70x70_crop.jpg,http://i4.ypcdn.com/blob/75c7bfabd22450e0b31b189f05b28758cdcbb897_70x70_crop.jpg,http://i2.ypcdn.com/blob/5199c5a95b8f8700d27f9c715b6e753fd269be7d_70x70_crop.jpg",,us/ca/losangeles/7212melroseave/541031909,,34.083484,-118.346774,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZEsPw7oj1Hz3x2MDSThOrMtzWBDuTT2uSt8wKnNMEh9t5m6tGCUwOPakQYmYxA3m2eQk3CXkg0EwlDHQK3wImxvxiDexJ8p4zJasVHQ453jilJh4CwLGoh5F8CFXjWe4UylKRrB3BGY9f5gTyutxMN9S0jw9HBk8Og-4H98m2JwMhll7h16KP0gpHApo3tK881DGHuyXOlDb_a4ItlqHzDVK11WTtrxF1Pe3wtfYBbN78Ewk2qLUIApfUdoaP-0eKYbteAcngLMpMbbVUpdJmT_mtaOvzpqfjsVqzSw_lzxuoVFW0fFSNF8mpgON4b-1xr4Jn9THe92wdv4WQMsmMhtA00SyGw5qYTwyLiUqabPxrIX-R4duQ9Kn_nLbaM3mLQ&placement=listing_profile&cs_user=unknown&cs_session=0506d0475b13d4e4d075dfe359e2efadd3709e76,7.95,7.95,Tofu Lunch Served Monday through Friday from 1130 am  300 pm only,USD,"2018-05-30T17:04:05.389Z,2018-04-16T04:31:12.041Z,2018-05-21T04:49:50.886Z",Served with soup or saladampcomma riceampcomma and naan,Tofu Saag Lunch,https://www.allmenus.com/ca/los-angeles/299174-star-of-india-tandoori-restaurant/menu/,Star Of India Tandoori Restaurant,"American Express,Cash,Debit Card,Mastercard,Visa",(323) 939-6815,90046,USD,0,30,CA,,"http://www.citysearch.com/profile/78298/los_angeles_ca/star_of_india_tandoori_restaurant.html,https://www.allmenus.com/ca/los-angeles/299174-star-of-india-tandoori-restaurant/menu/",,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJz5Ccr3JHW5Ole8okeGVLfoNskrbnM4zDOJVf4OhgYJ0H3QjoRj9Vxyawv6MbuAQahmmyWf6JnkhIaifqel3tL3txT5zUeK-vH0apMeGnhhB3zEkULAqTiOcu7cjojGYjfzJpNPQP9lMd7A7fzUP5wmGEU7-cKRm5KdbKjyqF_VJXqBTWLWxmOkWJTUJy7VAJE1pDYLRgz4guvLfiWOR2_YosFnUkhUAnE_-v9LeHJLDbtPpBaM3YTI-RG6k9XExitkElVtON7Id5dUAbHHetStE4vQDK_6VEGqkGztLU0HuzGHlUBVE3cb3R9pXH06wp4q6Z6D44ri5FyZ2HblQRbWi5Uai1wNL-5z4-p0pfyTM&placement=listing_profile&cs_user=unknown&cs_session=0506d0475b13d4e4d075dfe359e2efadd3709e76,
